출처,회사명,직무,이메일,URL
사람인,(주)HR컨설팅그룹,"[대형 뷰티 브랜드] 중국영업- 총판, 면세 (9년 이상~)",,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54130205&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=001c86db-663b-43cb-afa0-75542cecda17
사람인,(주)다인소재,(주)다인소재 헬스케어사업부 팀장 채용(이커머스 1명),,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54179105&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=001c86db-663b-43cb-afa0-75542cecda17
사람인,휴머레인컨설팅,긴급) 글로벌 이커머스MD - 글로벌 뷰티사 (급성장중) - 최우대,jamie@humarain.co.kr,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54234769&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=001c86db-663b-43cb-afa0-75542cecda17
사람인,(주)인코리아 프로페셔널(In Korea Professional),[코스닥 상장사] 글로벌마케터(선임급),,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54215752&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=001c86db-663b-43cb-afa0-75542cecda17
사람인,(주)맨토스파워,[코스피상장 제조사] 글로벌MD(일본),hr@pointnextion.com,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54234440&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=001c86db-663b-43cb-afa0-75542cecda17
사람인,(주)글로벌스카우트,해외 온라인 채널 MD 경력,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54255635&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=001c86db-663b-43cb-afa0-75542cecda17
사람인,(주)유비소시어스,[대기업] 스킨케어브랜드 일본 해외 마케터,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54205526&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=001c86db-663b-43cb-afa0-75542cecda17
사람인,(주)HR컨설팅그룹,[대형 뷰티 브랜드] 해외영업 동남아 파트장 (8년 이상~),,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54130196&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=001c86db-663b-43cb-afa0-75542cecda17
사람인,(주)인코리아 프로페셔널(In Korea Professional),[코스닥 상장사] 홈케어 글로벌마케터,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54243567&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=001c86db-663b-43cb-afa0-75542cecda17
사람인,㈜벤처피플,국내 화장품 브랜드 해외영업,lnl8155@hyundaiwelding.com,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54261277&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=001c86db-663b-43cb-afa0-75542cecda17
사람인,(주)탑앤스카우트,[서울/화장품 브랜드] 일본 온·오프라인 영업,sylee@topnscout.com,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54142927&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=001c86db-663b-43cb-afa0-75542cecda17
사람인,프로페셔날핸즈인핸즈코리아(주),[인디 화장품(색조)] 일본마케팅(경력2~7년),sally@prohanzkorea.co.kr,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54237063&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=001c86db-663b-43cb-afa0-75542cecda17
사람인,(주)HR컨설팅그룹,"[대형 뷰티브랜드] 글로벌 인플루언서 마케팅 (영어, 주임~대리)",,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54130228&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=001c86db-663b-43cb-afa0-75542cecda17
사람인,(주)에이든랩,[이커머스] 바이럴 광고 영상 콘텐츠 PD 채용 (경력),,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54120415&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=001c86db-663b-43cb-afa0-75542cecda17
사람인,(주)지니어스,[인하우스/라이징스킨케어브랜드] 해외 B2C 영업·이커머스 총괄,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54135232&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=001c86db-663b-43cb-afa0-75542cecda17
사람인,(주)졸스,(주)졸스 뷰티사업부 CS담당자 모집,recruit@logisall.com,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54023405&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=001c86db-663b-43cb-afa0-75542cecda17
사람인,(주)메타써치,[화장품/건기식M] 해외 온라인 AMD,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54204214&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=001c86db-663b-43cb-afa0-75542cecda17
사람인,주식회사제이디티씨,큐텐 일본 이커머스 전문가를 모집합니다.,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54128704&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=001c86db-663b-43cb-afa0-75542cecda17
사람인,주식회사 케이팝머치,(주)케이팝머치 기획운영2팀 담당자 모집,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53981879&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=001c86db-663b-43cb-afa0-75542cecda17
사람인,(주)메타써치,[화장품/코스메틱] 해외 마케팅 파트장 (일본2명) 파트장~담당,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54204245&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=001c86db-663b-43cb-afa0-75542cecda17
사람인,에이스휴먼파워(주),"해외마케팅팀 경력직(팀장,본부장급) 채용",,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54004827&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=001c86db-663b-43cb-afa0-75542cecda17
사람인,커리어셀파,[고성장 H&B 브랜드 기업] 글로벌(일본) 세일즈 팀장,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54199039&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=001c86db-663b-43cb-afa0-75542cecda17
사람인,(주)에이치엘사이언스,㈜에이치엘사이언스 경력직 부문별 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53822162&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=001c86db-663b-43cb-afa0-75542cecda17
사람인,(주)백그라운드,유아 용품 코스닥 상장 중견기업 - 해외 B2B 영업(온라인),,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54234728&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=001c86db-663b-43cb-afa0-75542cecda17
사람인,(주)비알코스메틱,(주)비알코스메틱 온라인MD 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54040961&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=001c86db-663b-43cb-afa0-75542cecda17
사람인,(주)메디테라피,[메디테라피] 물류 출고/정산 Staff (6개월 계약직),,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54193044&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=001c86db-663b-43cb-afa0-75542cecda17
사람인,에버브레인컨설팅(주),[국내 건강기능식품 기업] 해외영업 담당자(중화권),,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54148581&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=001c86db-663b-43cb-afa0-75542cecda17
사람인,(주)사람인에이치에스,[가산/일본어必/외국인가능] 글로벌 이커머스 담당자 채용,syh@saraminhs.co.kr,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54245547&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=001c86db-663b-43cb-afa0-75542cecda17
사람인,(주)백그라운드,유아 용품 코스닥 상장 중견기업 - 해외 B2C 영업(온라인),,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54234708&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=001c86db-663b-43cb-afa0-75542cecda17
사람인,동양특수목재(주),동양특수목재(주) MD/마케팅/디자인 팀장급 모집,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54098353&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=001c86db-663b-43cb-afa0-75542cecda17
사람인,(주)에이치알원컨설팅,일본 해외영업 리더급-국내 이너뷰티 급 성장기업,hr@pointnextion.com,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54281215&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=001c86db-663b-43cb-afa0-75542cecda17
사람인,워크맨그룹 주식회사,[글로벌 K-뷰티 브랜드] 일본 사업 리더(파트장급),,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54167949&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=001c86db-663b-43cb-afa0-75542cecda17
사람인,주식회사베노프파트너스,식품 MD 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54202917&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=001c86db-663b-43cb-afa0-75542cecda17
사람인,(주)글로벌스카우트,글로벌 바이오 그룹 코스메틱 계열사 - 글로벌마케팅팀장,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54267374&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=001c86db-663b-43cb-afa0-75542cecda17
사람인,(주)키스템프그룹,[강서/연봉협의/다수TO] 화장품 유명 기업 해외영업 경력직 채용,kistemp1523@naver.com,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54248925&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=001c86db-663b-43cb-afa0-75542cecda17
사람인,파워에이치알,[ 중견기업 ] 화장품 브랜드매니저(BM),green@powerhr.co.kr,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54273301&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=1774e7cb-0c89-4efe-b9cc-62af66e0bff3
사람인,코스맥스비티아이(주),[코스맥스그룹] 26년 6~7월 경력사원 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54216620&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=1774e7cb-0c89-4efe-b9cc-62af66e0bff3
사람인,(주)피비엠,(주)피비엠 화장품/반려동물 브랜드 MD 사무보조,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54124023&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=1774e7cb-0c89-4efe-b9cc-62af66e0bff3
사람인,에버브레인컨설팅(주),[국내 건강기능식품 기업] 해외영업 담당자(중화권),,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54148581&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=1774e7cb-0c89-4efe-b9cc-62af66e0bff3
사람인,(주)지니어스,일본사업 매니저팀장- 유명 커머스 회사1,hr@pointnextion.com,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54278916&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=1774e7cb-0c89-4efe-b9cc-62af66e0bff3
사람인,(주)리프타일,리프홈 SNS 홍보 관련 업무 /디자인 경력무관 및 경력사원/,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54079090&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=1774e7cb-0c89-4efe-b9cc-62af66e0bff3
사람인,유니굿즈샵,3D프린팅 운영 매니저 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54238094&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=1774e7cb-0c89-4efe-b9cc-62af66e0bff3
사람인,㈜벤처피플,그로스플랫폼 팀장,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54207881&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=1774e7cb-0c89-4efe-b9cc-62af66e0bff3
사람인,(주)피플렙,글로벌마케팅,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54265430&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=1774e7cb-0c89-4efe-b9cc-62af66e0bff3
사람인,(주)키스템프그룹,[강서/연봉협의/다수TO] 화장품 유명 기업 해외영업 경력직 채용,kistemp1523@naver.com,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54248925&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=1774e7cb-0c89-4efe-b9cc-62af66e0bff3
사람인,(주)피플렙,"코스메슈티컬 중견기업 상품기획, 글로벌 MD, 글로벌 H&B MD 채",,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54149322&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=1774e7cb-0c89-4efe-b9cc-62af66e0bff3
사람인,(주)피플케어코리아,글로벌 마케팅 팀장급 (과-부장급) - 대기업계열사 (최우대),jesica@peoplecare.co.kr,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54235522&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=1774e7cb-0c89-4efe-b9cc-62af66e0bff3
사람인,모아씨앤씨(주),[모아씨앤씨] AI사업부 팀원 AI Agent Engineer 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54110430&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=1774e7cb-0c89-4efe-b9cc-62af66e0bff3
사람인,(주)사람인에이치에스,[강서/복지우수] 라이프스타일 브랜드 온라인MD,hr@pointnextion.com,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53807117&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=1774e7cb-0c89-4efe-b9cc-62af66e0bff3
사람인,터닝포인트HR,(코스피 상장 대기업) 그로스플랫폼 팀장(이커머스+마케팅),,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54206501&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=1774e7cb-0c89-4efe-b9cc-62af66e0bff3
사람인,(주)사람인에이치에스,[정규직/의료기기제조업] 일본 이커머스 채널 운영 경력직 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54230499&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=1774e7cb-0c89-4efe-b9cc-62af66e0bff3
사람인,(주)리버스펩,[내근직]쇼핑몰 운영 및 상품관리/CS 담당자 신입채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54002674&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=1774e7cb-0c89-4efe-b9cc-62af66e0bff3
사람인,(주)에이스파트너스서치펌,제약회사 계열 화장품 기업 일본 온라인 마케팅 팀원 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54272610&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=1774e7cb-0c89-4efe-b9cc-62af66e0bff3
사람인,(주)엔엠에스컨설팅,이커머스 큐텐 담당(사원~대리 :급성장중인 화장품 글로버유통,jisoo.kim@ajnet.co.kr,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54241664&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=1774e7cb-0c89-4efe-b9cc-62af66e0bff3
사람인,(주)백그라운드,++중견 생활용품·화장품 제조기업++ 그로스플랫폼 팀장,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54202243&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=1774e7cb-0c89-4efe-b9cc-62af66e0bff3
사람인,굿커리어,[화장품 중견기업] 마케팅 전략 부장급 채용 #,insa@goodcareer.co.kr,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54144070&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=1774e7cb-0c89-4efe-b9cc-62af66e0bff3
사람인,(주)리프타일,리프홈 도자기 제품 제작 및 디자인,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54079301&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=1774e7cb-0c89-4efe-b9cc-62af66e0bff3
사람인,닥터파인드,화장품 뷰티 온라인 오프라인 유통채널영업 국내영업팀장 고품질,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54231311&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=1774e7cb-0c89-4efe-b9cc-62af66e0bff3
사람인,주식회사 졸스,뷰티 해외유통 기업 CS팀 사원(육아휴직 대체) 모집,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54128323&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=1774e7cb-0c89-4efe-b9cc-62af66e0bff3
사람인,(주)HR컨설팅그룹,[대형 뷰티 브랜드] 상품기획 (과장급),,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54130220&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=1774e7cb-0c89-4efe-b9cc-62af66e0bff3
사람인,코리아써치,글로벌 뷰티 감도를 제품으로 바꾸는 상품기획,hr@pointnextion.com,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54261285&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=1774e7cb-0c89-4efe-b9cc-62af66e0bff3
사람인,(주)삼구아이앤씨,신세계인터내셔날 코스메틱 글로벌팀 그래픽디자인 인턴 모집,jy.park@isamkoo.com,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54214881&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=1774e7cb-0c89-4efe-b9cc-62af66e0bff3
사람인,(주)라온서치,[유수의 화장품 기업] 글로벌 온라인 MD (3년-12년),,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54248853&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=1774e7cb-0c89-4efe-b9cc-62af66e0bff3
