국가,레벨,회사명,연락처,이메일,채널목록,URL
국내,B,보보스링크(주),,,사람인,"https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54241033&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n, https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54271412&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=c9a686d5-e80d-4c9c-bd45-effc7ba47ad9, https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54271534&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=c9a686d5-e80d-4c9c-bd45-effc7ba47ad9"
국내,B,보타니티,,,파우더룸,
국내,B,브링그린,,,파우더룸,
국내,B,비기닝리테일(주),,recruit@madcorp.co.kr,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54254045&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
국내,B,비오엠,,,파우더룸,
국내,B,빌리프,,,파우더룸,
국내,B,산타마리아노벨라,,,파우더룸,
국내,B,세타필,,,파우더룸,
국내,B,셀몽드,,,파우더룸,
국내,B,셀잇(주),,,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54224392&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=390dfe1a-2432-44c7-b102-eea7aa9eadc6
국내,B,수이스킨,,,파우더룸,
국내,B,스와니코코,,,파우더룸,
국내,B,스칸스킨,,,파우더룸,
국내,B,스콜라스(주),,recruitingops@coupang.com,사람인,"https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53830240&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=1e3b524c-00ea-4d58-902c-22c7037d79aa, https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53830240&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=c4b8a36c-ed07-427c-a891-87f97e537053"
국내,B,스킨푸드,,,파우더룸,
국내,B,시크릿키,,,파우더룸,
국내,B,싸이닉,,,파우더룸,
국내,B,썸바이미,,,파우더룸,
국내,B,씨앤지(주),,,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54017379&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=c9a686d5-e80d-4c9c-bd45-effc7ba47ad9
국내,B,아누아,,,파우더룸,
국내,B,아이소이,,,파우더룸,
국내,B,아티스트리,,,파우더룸,
국내,B,알엘에이피(주),,,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53879276&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=c4b8a36c-ed07-427c-a891-87f97e537053
국내,B,압타바이오(주),,,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54191153&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
국내,B,어바웃미,,,파우더룸,
국내,B,에뛰드,,,파우더룸,
국내,B,에버브레인컨설팅(주),,,사람인,"https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54148581&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=001c86db-663b-43cb-afa0-75542cecda17, https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54148581&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=1774e7cb-0c89-4efe-b9cc-62af66e0bff3"
국내,B,에어콘테이너로지스틱스(주),,job@thefounders.kr,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54270332&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
국내,B,에이드코리아컴퍼니(주),,recruit@aidkoreacorp.com,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54158273&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=1e3b524c-00ea-4d58-902c-22c7037d79aa
국내,B,에이스휴먼파워(주),,,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54004827&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=001c86db-663b-43cb-afa0-75542cecda17
국내,B,에이치앤엠헤네스앤모리츠(주),,recruit.kr@ecolab.com,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54062848&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
국내,B,에이치엘비(주),,,사람인,"https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54045425&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=26d8c910-4559-4592-ac7f-4e2a09a38184, https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54045425&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=390dfe1a-2432-44c7-b102-eea7aa9eadc6, https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54045510&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=4bce29ac-728f-4542-b186-32865fe0b8ae"
국내,B,"에이치엘비글로벌(주)서울지점(HLBGlobalCo.,Ltd.)",,,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54079359&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=f855a4aa-efe3-4ec0-b57c-186cdb4d2fea
국내,B,에이치케이에스인베스트먼트(주),,"Yeji.Lim@hilti.com, recruit@dbloc.kr",사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54131613&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
국내,B,에프아이씨씨(주),,,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54009197&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
국내,B,에프플로우,,,파우더룸,
국내,B,엑스비앙스,,,파우더룸,
국내,B,엑씨,,,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54282193&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=1e3b524c-00ea-4d58-902c-22c7037d79aa
국내,B,여우화장,,,사람인,"https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54205875&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=4bce29ac-728f-4542-b186-32865fe0b8ae, https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54205875&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=c4b8a36c-ed07-427c-a891-87f97e537053"
국내,B,오히어,,,파우더룸,
국내,B,워크맨그룹 주식회사,,,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54167949&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=001c86db-663b-43cb-afa0-75542cecda17
국내,B,원씽,,,파우더룸,
국내,B,원앤원(주),,job@thefounders.kr,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53923310&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
국내,B,웰라쥬,,,파우더룸,
국내,B,웰스로만센트라린코리아(유),,job@thefounders.kr,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54267387&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
국내,B,위시컴퍼니(주),,,사람인,"https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54022854&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=390dfe1a-2432-44c7-b102-eea7aa9eadc6, https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54044488&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=390dfe1a-2432-44c7-b102-eea7aa9eadc6, https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54044505&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=86aefdba-ee6a-471b-8f2b-5fc811bc2b2a, https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54044768&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=4bce29ac-728f-4542-b186-32865fe0b8ae, https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54143829&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=26d8c910-4559-4592-ac7f-4e2a09a38184, https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54202204&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=1e3b524c-00ea-4d58-902c-22c7037d79aa, https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54202204&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=26d8c910-4559-4592-ac7f-4e2a09a38184, https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54256353&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=4bce29ac-728f-4542-b186-32865fe0b8ae"
국내,B,유니굿즈샵,,,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54238094&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=1774e7cb-0c89-4efe-b9cc-62af66e0bff3
국내,B,유니콘바인(주),,,사람인,"https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54150096&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=390dfe1a-2432-44c7-b102-eea7aa9eadc6, https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54150096&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=4bce29ac-728f-4542-b186-32865fe0b8ae"
국내,B,유리아쥬,,,파우더룸,
국내,B,이니스프리,,,파우더룸,
국내,B,이퀄베리,,,파우더룸,
국내,B,인터미션,,,파우더룸,
국내,B,자빈드서울,,,파우더룸,
국내,B,제이씨코리아(주),,,사람인,"https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54272225&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=19bae321-8d85-45df-b36f-c95bbf6b49cc, https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54272244&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=c9a686d5-e80d-4c9c-bd45-effc7ba47ad9"
국내,B,제이앤피에이치알컨설팅,,jaden22@jnphr.com,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54268878&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=1774e7cb-0c89-4efe-b9cc-62af66e0bff3
국내,B,주식회사 글로벌아크,,"hr@pointnextion.com, job@thefounders.kr",사람인,"https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54086060&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=4bce29ac-728f-4542-b186-32865fe0b8ae, https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54109947&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n"
국내,B,주식회사 더샘인터내셔날,,,사람인,"https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54130611&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=1e3b524c-00ea-4d58-902c-22c7037d79aa, https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54130611&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=4bce29ac-728f-4542-b186-32865fe0b8ae"
국내,B,주식회사 리만코리아,,"jeonghun.choi@sinjimoru.com, recruit@riman.com",사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54189272&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
국내,B,주식회사 리아진에프앤씨,,,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53962532&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=1774e7cb-0c89-4efe-b9cc-62af66e0bff3
국내,B,주식회사 블렌디크,,,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54167893&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=390dfe1a-2432-44c7-b102-eea7aa9eadc6
국내,B,주식회사 서울글로벌마케팅,,,사람인,"https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54084847&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=390dfe1a-2432-44c7-b102-eea7aa9eadc6, https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54253774&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=4bce29ac-728f-4542-b186-32865fe0b8ae"
국내,B,주식회사 제이앤코파운데이션,,,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54106552&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=c4b8a36c-ed07-427c-a891-87f97e537053
국내,B,주식회사 청담글로벌,,,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53792895&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=390dfe1a-2432-44c7-b102-eea7aa9eadc6
국내,B,주식회사 케이팝머치,,,사람인,"https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53981870&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=1774e7cb-0c89-4efe-b9cc-62af66e0bff3, https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53981879&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=001c86db-663b-43cb-afa0-75542cecda17, https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53991026&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=1774e7cb-0c89-4efe-b9cc-62af66e0bff3, https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54278792&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=c9a686d5-e80d-4c9c-bd45-effc7ba47ad9"
국내,B,주식회사디아뮤,,,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54002860&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=f855a4aa-efe3-4ec0-b57c-186cdb4d2fea
국내,B,주식회사마인드스낵,,job@thefounders.kr,사람인,"https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54193059&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=c4b8a36c-ed07-427c-a891-87f97e537053, https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54193059&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=f855a4aa-efe3-4ec0-b57c-186cdb4d2fea"
국내,B,주식회사맨파워써치,,,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54217656&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=1774e7cb-0c89-4efe-b9cc-62af66e0bff3
국내,B,주식회사베노프파트너스,,,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54202917&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=001c86db-663b-43cb-afa0-75542cecda17
국내,B,주식회사에프엔더블유,,hr@pointnextion.com,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54013115&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
국내,B,주식회사푼바키,,jhlee102@ildong.com,사람인,"https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54268718&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=c4b8a36c-ed07-427c-a891-87f97e537053, https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54282426&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=c4b8a36c-ed07-427c-a891-87f97e537053"
국내,B,진저6,,,파우더룸,
국내,B,채식주의,,,파우더룸,
국내,B,커리어셀파,,,사람인,"https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54199039&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=001c86db-663b-43cb-afa0-75542cecda17, https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54200099&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=c9a686d5-e80d-4c9c-bd45-effc7ba47ad9, https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54200170&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=001c86db-663b-43cb-afa0-75542cecda17"
국내,B,케이프(주),,,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54226676&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=19bae321-8d85-45df-b36f-c95bbf6b49cc
국내,B,코리아써치,,hr@pointnextion.com,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54261285&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=1774e7cb-0c89-4efe-b9cc-62af66e0bff3
국내,B,코스노리,,,파우더룸,
국내,B,코스맥스비티아이(주),,,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54216620&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=1774e7cb-0c89-4efe-b9cc-62af66e0bff3
국내,B,크리니크,,,파우더룸,
국내,B,클레어스,,,파우더룸,
국내,B,키엘,,,파우더룸,
국내,B,터닝포인트HR,,,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54206501&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=1774e7cb-0c89-4efe-b9cc-62af66e0bff3
국내,B,터틀커머스,,,사람인,"https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54103459&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=1e3b524c-00ea-4d58-902c-22c7037d79aa, https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54103459&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=4bce29ac-728f-4542-b186-32865fe0b8ae"
국내,B,토니모리,,,파우더룸,
국내,B,토리든,,,파우더룸,
국내,B,트리앤씨,,,파우더룸,
국내,B,파워에이치알,,green@powerhr.co.kr,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54273301&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=1774e7cb-0c89-4efe-b9cc-62af66e0bff3
국내,B,폴라초이스,,,파우더룸,
국내,B,프로페셔날핸즈인핸즈코리아(주),,sally@prohanzkorea.co.kr,사람인,"https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54130284&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=c9a686d5-e80d-4c9c-bd45-effc7ba47ad9, https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54168968&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=1774e7cb-0c89-4efe-b9cc-62af66e0bff3, https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54234171&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=c9a686d5-e80d-4c9c-bd45-effc7ba47ad9, https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54237063&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=001c86db-663b-43cb-afa0-75542cecda17"
국내,B,프론티어식품(주),,,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53866983&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=19bae321-8d85-45df-b36f-c95bbf6b49cc
국내,B,프리메라,,,파우더룸,
국내,B,플로디카,,,파우더룸,
국내,B,하이베러(주),,,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54041291&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
국내,B,하이템포왈츠(주),,,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54088232&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=86aefdba-ee6a-471b-8f2b-5fc811bc2b2a
국내,B,하이퍼스타(주),,recruitingops@coupang.com,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54270051&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
국내,B,한율,,,파우더룸,
국내,B,허니집,,,파우더룸,
국내,B,홀리카홀리카,,,파우더룸,
국내,B,휴머레인컨설팅,,jamie@humarain.co.kr,사람인,"https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54234762&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=001c86db-663b-43cb-afa0-75542cecda17, https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54234769&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=001c86db-663b-43cb-afa0-75542cecda17, https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54234771&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=c9a686d5-e80d-4c9c-bd45-effc7ba47ad9, https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54268824&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n&search_uuid=c9a686d5-e80d-4c9c-bd45-effc7ba47ad9"
